host,is_official,source,host_category,host_category_raw
腾讯视频太阳市集,0,model_seed,Entertainment & Sports,综艺
腾讯视频弹幕小奶鹅,0,model_seed,Entertainment & Sports,电视剧-国产剧
腾讯视频微短剧,0,heuristic_seed,Entertainment & Sports,电视剧
腾讯视频心动的信号,0,model_seed,Entertainment & Sports,综艺
腾讯视频斗笑社,0,model_seed,Entertainment & Sports,综艺-内地综艺
腾讯视频旷野星球,0,model_seed,Entertainment & Sports,综艺
腾讯视频桃花坞开放中,0,model_seed,Entertainment & Sports,综艺-内地综艺
腾讯视频演员请就位,0,model_seed,Entertainment & Sports,综艺
腾讯视频超新星运动会,0,model_seed,Entertainment & Sports,综艺
腾讯足球,0,model_seed,Entertainment & Sports,体育
腾讯音乐一万元舞台,0,model_seed,Entertainment & Sports,综艺
腾讯音乐娱乐盛典官博,0,heuristic_seed,Entertainment & Sports,明星
腾讯音乐浪潮榜,0,model_seed,Entertainment & Sports,音乐
腾讯音乐由你榜,0,model_seed,Entertainment & Sports,音乐-华语音乐
腿叔日记,0,model_seed,Entertainment & Sports,明星-内地
腿姐TJ,0,model_seed,Entertainment & Sports,明星
臣会玩,0,model_seed,Entertainment & Sports,明星
自律打卡孙叨叨,0,model_seed,Entertainment & Sports,运动健身
自来水喷喷,0,model_seed,Entertainment & Sports,明星-内地
自来水嗑学家,0,model_seed,Entertainment & Sports,电视剧
自然资源部,0,model_seed,News & Information,公益
自贡公安,0,model_seed,News & Information,社会
臭臭臭臭蛋丶,0,model_seed,Entertainment & Sports,明星-内地
至上励合至天使之家,0,model_seed,Entertainment & Sports,音乐
致1999年的自己官微,0,model_seed,Entertainment & Sports,电视剧
致体育,0,manual_review,Entertainment & Sports,体育
舆与娱,0,model_seed,Entertainment & Sports,游戏
舆情局,0,model_seed,Entertainment & Sports,音乐
舒化无乳糖研究所,0,model_seed,Others / General,其他
舒客Saky,0,model_seed,Entertainment & Sports,明星
舒肤佳Safeguard,0,model_seed,Others / General,其他
舒莱Shecare,0,model_seed,News & Information,社会
舞蹈剧场,0,heuristic_seed,Entertainment & Sports,体育
舟舟小师妹,0,model_seed,News & Information,社会
良品铺子,0,model_seed,Lifestyle & Services,美食
艺新视频,0,model_seed,Entertainment & Sports,明星
艺术照,0,model_seed,Entertainment & Sports,游戏
艾玛娱乐菌,0,heuristic_seed,Entertainment & Sports,综艺-内地综艺
艾玛课代表,0,model_seed,Entertainment & Sports,明星
节日君,0,model_seed,News & Information,社会
芒果TV,0,model_seed,Entertainment & Sports,综艺-内地综艺
芒果TV会员,0,model_seed,Entertainment & Sports,综艺
芒果TV大芒计划,0,model_seed,Entertainment & Sports,电视剧
芒果先生,0,model_seed,Technology,数码
芒果全娱乐,0,heuristic_seed,Entertainment & Sports,明星-内地
芒果冲浪日记,0,model_seed,Entertainment & Sports,明星
芒果剧探,0,heuristic_seed,Entertainment & Sports,明星
芒果吃瓜社,0,model_seed,Entertainment & Sports,电视剧
芒果妈妈,0,model_seed,Entertainment & Sports,明星-内地
芒果娱乐,0,heuristic_seed,Entertainment & Sports,明星-内地
芒果影娱,0,model_seed,Entertainment & Sports,明星-内地
芒果捞娱,0,model_seed,Entertainment & Sports,明星
芒果捞小白,0,model_seed,Entertainment & Sports,明星-内地
芒果捞小萌主,0,model_seed,Entertainment & Sports,体育
芒果捞小黄,0,model_seed,Entertainment & Sports,明星-内地
芒果捞新娱,0,model_seed,Entertainment & Sports,明星-内地
芒果捞智多星,0,model_seed,Entertainment & Sports,明星-内地
芒果捞追剧,0,heuristic_seed,Entertainment & Sports,明星
芒果捞追星,0,model_seed,Entertainment & Sports,电视剧-国产剧
芒果新生班官微,0,model_seed,Entertainment & Sports,综艺
芒果星刊,0,model_seed,Entertainment & Sports,明星
芒果每日C,0,model_seed,Lifestyle & Services,美食
芒果青春娱乐,0,heuristic_seed,Others / General,其他
芒果音乐,0,model_seed,Entertainment & Sports,音乐
芒果饭娱乐,0,heuristic_seed,Entertainment & Sports,明星
芒果饭时尚,0,model_seed,Entertainment & Sports,明星
芒果鲜娱,0,model_seed,Entertainment & Sports,电视剧
芙了宁娜,0,model_seed,Entertainment & Sports,游戏
芙朵朵i,0,model_seed,Entertainment & Sports,明星-内地
芜湖校园君,0,model_seed,Knowledge & Culture,校园
芝士贫困生,0,model_seed,Entertainment & Sports,搞笑
芬必得梦想不为疼痛止步,0,model_seed,Others / General,其他
芬梨道,0,model_seed,Entertainment & Sports,体育
芬芳喜事官微,0,model_seed,Entertainment & Sports,电视剧-国产剧
芭莎宠爱BAZAARPETS,0,model_seed,Lifestyle & Services,时尚
芭莎男士,0,model_seed,Lifestyle & Services,时尚
花亦山心之月,0,model_seed,Entertainment & Sports,游戏
花儿与少年官微,0,model_seed,Entertainment & Sports,综艺
花呗,0,model_seed,News & Information,社会
花开锦绣官微,0,model_seed,Entertainment & Sports,电视剧-国产剧
花渣基地,0,model_seed,Entertainment & Sports,明星-内地
花渣聚集地,0,model_seed,Entertainment & Sports,明星
花生小生花,0,model_seed,Entertainment & Sports,电视剧-国产剧
花生视频,0,model_seed,Entertainment & Sports,明星
花田里的渣,0,model_seed,Entertainment & Sports,明星-内地
花西子Florasis,0,model_seed,Others / General,其他
花诚-YiBo,0,model_seed,Entertainment & Sports,明星-内地
花谁送都浪漫,0,model_seed,Entertainment & Sports,搞笑
花里胡哨陆依萍,0,model_seed,Entertainment & Sports,明星-内地
花间令官微,0,model_seed,Entertainment & Sports,电视剧
苍兰诀动画,0,model_seed,Entertainment & Sports,动漫
苍兰诀官微,0,model_seed,Entertainment & Sports,电视剧
苏宁易购,0,model_seed,Others / General,其他
苏宇航,0,model_seed,Entertainment & Sports,游戏
苏州KSG,0,model_seed,Entertainment & Sports,游戏
苏州KSG今屿_,0,model_seed,Entertainment & Sports,游戏
苏州KSG和平精英分部,0,model_seed,Entertainment & Sports,游戏
苏州KSG王者荣耀分部,0,heuristic_seed,Entertainment & Sports,游戏
苏州发布,0,model_seed,Entertainment & Sports,体育
苏州日报,1,heuristic_seed,Entertainment & Sports,体育
苏打ooo_原神,0,model_seed,Entertainment & Sports,游戏
苏新皓S112信号中心,0,manual_review,Entertainment & Sports,明星
苏新皓S112信号日光曲,0,manual_review,Entertainment & Sports,明星
苏易陆,0,model_seed,Entertainment & Sports,明星
苏权同学,0,model_seed,Entertainment & Sports,电视剧-国产剧
苏格拉底不剧透,0,heuristic_seed,Entertainment & Sports,明星-日韩
苏汶涛,0,model_seed,Entertainment & Sports,明星-内地
苏澈呀,0,model_seed,Knowledge & Culture,教育
苏菲品牌官方微博,0,model_seed,Entertainment & Sports,明星
苏醒AllenSu,0,model_seed,Entertainment & Sports,音乐-华语音乐
若水娱乐,0,heuristic_seed,Others / General,其他
若水时尚圈,0,model_seed,Entertainment & Sports,明星
英俊青年小陈,0,model_seed,Lifestyle & Services,情感
英国小王子乔治,0,model_seed,News & Information,社会
英国报姐,0,manual_review,News & Information,社会
英国足球那点事,0,model_seed,Entertainment & Sports,体育
英国那些事儿,0,model_seed,News & Information,社会
英超联赛,0,model_seed,Entertainment & Sports,体育
英雄亚冠ACL,0,model_seed,Entertainment & Sports,游戏
英雄亚冠联赛ACL,0,model_seed,Entertainment & Sports,游戏
英雄联盟,0,model_seed,Entertainment & Sports,游戏
英雄联盟动画双城之战,0,model_seed,Entertainment & Sports,动漫
英雄联盟手游,0,model_seed,Entertainment & Sports,游戏
英雄联盟手游赛事,0,heuristic_seed,Entertainment & Sports,游戏
英雄联盟神吐槽,0,model_seed,Entertainment & Sports,游戏
英雄联盟菌,0,model_seed,Entertainment & Sports,游戏
英雄联盟赛事,0,manual_seed,Entertainment & Sports,游戏
英雄联盟赛事数据,0,heuristic_seed,Entertainment & Sports,游戏
苹果教育优惠,0,model_seed,Technology,数码
范丞丞Adam0616,0,model_seed,Entertainment & Sports,明星-内地
茅台酱香芳华,0,model_seed,News & Information,社会
茉莉奶白MollyTea,0,model_seed,Entertainment & Sports,动漫-国产动漫
茕茕白兔_July,0,model_seed,Knowledge & Culture,读书
茗门世家之玉茗茶骨官微,0,model_seed,Entertainment & Sports,电视剧-国产剧
茜茜酱molly,0,model_seed,Lifestyle & Services,情感
茵曼,0,model_seed,Entertainment & Sports,明星
茶妹爱追星,0,model_seed,Entertainment & Sports,明星
茶子山山,0,model_seed,Entertainment & Sports,综艺
茶宝点评,0,model_seed,Entertainment & Sports,明星-内地
茶房口娱乐,0,heuristic_seed,Entertainment & Sports,明星
茶瀑布,0,model_seed,Lifestyle & Services,美食
茶百道ChaPanda,0,model_seed,Lifestyle & Services,美食
茶颜悦色官方微博,0,model_seed,Lifestyle & Services,美食
荆棘鸟volley,0,model_seed,Entertainment & Sports,体育
草莓牛奶味的Haru,0,model_seed,Entertainment & Sports,音乐
荔枝娱乐官微,0,heuristic_seed,Entertainment & Sports,明星
荔枝新闻,1,manual_seed,News & Information,社会
荔枝起跑线,0,model_seed,News & Information,社会
荔枝风景线,0,model_seed,News & Information,社会
荡麦影业,0,model_seed,Entertainment & Sports,电影
荣耀客服,0,model_seed,Others / General,其他
荣耀手机,0,model_seed,Technology,科技
荣耀智慧生活,0,model_seed,Technology,互联网
荷兰豆本豆豆荷,0,model_seed,Entertainment & Sports,明星
荷包蛋我啊,0,model_seed,Entertainment & Sports,搞笑
莫子言Jan,0,model_seed,Entertainment & Sports,搞笑
莫拉古不说话,0,model_seed,Entertainment & Sports,综艺
莫离官微,0,model_seed,Entertainment & Sports,电视剧
莲花中国,0,manual_review,Technology,汽车
莲花楼官博,0,model_seed,Entertainment & Sports,电视剧-国产剧
菅田将晖应援_bot,0,model_seed,Entertainment & Sports,明星
菜刀太后,0,model_seed,Entertainment & Sports,电影
菠萝吹颜,0,model_seed,Entertainment & Sports,明星-内地
萌园长,0,model_seed,Entertainment & Sports,搞笑
萌姐追新剧,0,heuristic_seed,Entertainment & Sports,电视剧-国产剧
萌探2024,0,model_seed,Entertainment & Sports,综艺
萌狗说,0,model_seed,Entertainment & Sports,搞笑
萌萌与哒哒,0,model_seed,News & Information,社会
萝卜报告,0,model_seed,Technology,汽车
萤火文娱,0,model_seed,Entertainment & Sports,明星
萤火虫动漫游戏嘉年华,0,model_seed,Entertainment & Sports,动漫
营养师洋洋,0,model_seed,News & Information,社会
萧公子DS,0,model_seed,Entertainment & Sports,体育
萧逸Osborn·102糖果屋,0,model_seed,Entertainment & Sports,游戏
萨摩耶搜剧队,0,heuristic_seed,Entertainment & Sports,电视剧-国产剧
萨村小推,0,model_seed,Entertainment & Sports,体育
落日放映室,0,model_seed,Entertainment & Sports,体育
落日笔记i,0,model_seed,Lifestyle & Services,情感
落花归春意-,0,model_seed,Entertainment & Sports,游戏
落花时节又逢君官微,0,model_seed,Entertainment & Sports,电视剧
落落时光里,0,model_seed,Entertainment & Sports,搞笑
葉加瀬冬雪,0,model_seed,Entertainment & Sports,游戏
著名胡说艺术家,0,model_seed,Entertainment & Sports,电视剧
董小姐的追剧日记,0,heuristic_seed,Entertainment & Sports,电视剧
董川,0,model_seed,Technology,科技
葵花娱乐,0,manual_seed,Entertainment & Sports,电视剧
葵花籽娱乐,0,heuristic_seed,Entertainment & Sports,明星
蒙乌大V,0,model_seed,News & Information,地区
蒙牛乳业,0,model_seed,News & Information,社会
蒙牛瑞哺恩,0,model_seed,Entertainment & Sports,动漫
蒙牛精选牧场,0,model_seed,Entertainment & Sports,明星
蒙牛酸酸乳,0,model_seed,Entertainment & Sports,综艺-内地综艺
蒙面唱将猜猜猜,0,model_seed,Entertainment & Sports,综艺-内地综艺
蒲熠星,0,model_seed,Entertainment & Sports,明星-内地
蓝穹新媒体,0,model_seed,News & Information,社会
蓝莓文艺,0,model_seed,Entertainment & Sports,明星-内地
蓝鲸新闻,1,model_seed,News & Information,财经
蓝鲸财经记者工作平台,0,model_seed,News & Information,财经
蔚来,0,model_seed,Technology,汽车
蔚蒈芯,0,model_seed,Entertainment & Sports,游戏
蔡依林官方粉丝团,0,heuristic_seed,Entertainment & Sports,明星-港台
蔡崇信公益基金会,0,model_seed,News & Information,公益
蔡徐坤工作室,0,heuristic_seed,Entertainment & Sports,音乐
蔡徐坤正宫后援会,0,model_seed,Entertainment & Sports,明星-内地
蔡文姬,0,model_seed,Entertainment & Sports,搞笑
蔡澜点心,0,model_seed,Lifestyle & Services,美食
蔷薇风暴官微,0,model_seed,Entertainment & Sports,电视剧
蔻蔻妮娜,0,model_seed,Technology,汽车
薄梦i,0,model_seed,Entertainment & Sports,游戏
薇姿,0,model_seed,Lifestyle & Services,美妆
薛之谦的小话筒,0,model_seed,Entertainment & Sports,音乐-华语音乐
薛亦墨,0,model_seed,Lifestyle & Services,情感
藏春日-,0,model_seed,Entertainment & Sports,明星-内地
藏海传官微,0,model_seed,Entertainment & Sports,电视剧
藏海花官微,0,model_seed,Entertainment & Sports,电视剧-国产剧
虎吃菜,0,model_seed,Entertainment & Sports,明星-内地
虎嗅APP,0,model_seed,Technology,互联网
虎扑体育,0,model_seed,Entertainment & Sports,体育
虎扑电竞,0,heuristic_seed,Entertainment & Sports,游戏
虎扑篮球,0,model_seed,Entertainment & Sports,体育
虎扑足球,0,model_seed,Entertainment & Sports,体育
虎牙直播,0,model_seed,Entertainment & Sports,游戏
虎科技网,0,model_seed,Entertainment & Sports,明星-内地
虞书欣Esther,0,model_seed,Entertainment & Sports,明星
虞书欣工作室,0,heuristic_seed,Entertainment & Sports,明星
虫妹娱乐,0,heuristic_seed,Entertainment & Sports,电视剧
虫虫尝百草,0,model_seed,Entertainment & Sports,搞笑
虹桥一姐,0,model_seed,Entertainment & Sports,明星-内地
蚂蚁保,0,model_seed,Technology,互联网
蚂蚁财富官方,0,model_seed,News & Information,财经
蛋黄给你吃,0,model_seed,Entertainment & Sports,明星
蜀锦人家官微,0,model_seed,Entertainment & Sports,电视剧
蜀黍冲浪指南,0,model_seed,Entertainment & Sports,明星
蜀黍家娱乐,0,heuristic_seed,Entertainment & Sports,综艺-内地综艺
蜀黍要追星,0,model_seed,Entertainment & Sports,音乐
蜀黍说娱乐,0,heuristic_seed,Entertainment & Sports,明星
蜂鸟,0,model_seed,News & Information,社会
蜂鸟娱乐,0,heuristic_seed,Entertainment & Sports,明星
蜜语纪官微,0,model_seed,Entertainment & Sports,电视剧-国产剧
蜜雪冰城,0,model_seed,Lifestyle & Services,美食
蝌蚪五线谱,0,model_seed,Knowledge & Culture,科普
蟹老板来笼生煎包,0,model_seed,Entertainment & Sports,综艺
蟹老板爱卖萌,0,model_seed,Entertainment & Sports,搞笑
蟹视频,0,model_seed,News & Information,社会
街球霸王,0,model_seed,Entertainment & Sports,体育
衡门有狐官微,0,model_seed,Entertainment & Sports,电视剧-国产剧
补水啦,0,model_seed,Others / General,其他
表妹万福官微,0,model_seed,Entertainment & Sports,电视剧
表演系人格,0,model_seed,Lifestyle & Services,情感
表演过度鉴赏,0,model_seed,Entertainment & Sports,搞笑
袁一琦工作室,0,heuristic_seed,Entertainment & Sports,明星
袋鼠妈妈,0,model_seed,Others / General,其他
被崽一直很爱_小丑版,0,model_seed,Entertainment & Sports,明星-内地
被淹没在繁星,0,model_seed,Others / General,其他
被牛撞了个满怀,0,model_seed,Entertainment & Sports,搞笑
被迫修改昵称,0,model_seed,News & Information,社会
被选召的大人,0,model_seed,Entertainment & Sports,动漫
被风温暖的Soso,0,model_seed,News & Information,公益
襄阳同城会,0,model_seed,News & Information,社会
西兰绿了菜花,0,model_seed,Entertainment & Sports,电视剧
西出玉门官微,0,model_seed,Entertainment & Sports,电视剧
西北农林科技大学,0,model_seed,Knowledge & Culture,校园
西北工业大学,0,model_seed,Knowledge & Culture,校园
西北望看台,0,model_seed,Entertainment & Sports,体育
西南大学,0,model_seed,Knowledge & Culture,校园
西安WE王者荣耀,0,heuristic_seed,Entertainment & Sports,游戏
西安公安,0,model_seed,News & Information,社会
西安校园,0,model_seed,Knowledge & Culture,校园
西安身边事,0,model_seed,News & Information,社会
西柚电影,0,heuristic_seed,Entertainment & Sports,明星
西江潮新闻,1,model_seed,News & Information,社会
西瓜全娱乐,0,heuristic_seed,Entertainment & Sports,电视剧
西瓜娱乐,0,manual_seed,Entertainment & Sports,明星
西瓜欧巴,0,model_seed,Entertainment & Sports,游戏
西藏广播电视台,0,model_seed,News & Information,时事
西藏日报,1,heuristic_seed,News & Information,社会
西行纪,0,model_seed,Entertainment & Sports,动漫
西部决策,0,model_seed,Entertainment & Sports,明星
西部战区,1,model_seed,News & Information,军事
西部文艺,0,model_seed,Entertainment & Sports,明星
西部科普,0,model_seed,Knowledge & Culture,健康
西部网,1,model_seed,Knowledge & Culture,教育
西门町吃在宁波,0,model_seed,News & Information,社会
见识财经,0,model_seed,Technology,互联网
见过世面,0,model_seed,Lifestyle & Services,情感
观天下,0,model_seed,News & Information,社会
观察者网,1,heuristic_seed,News & Information,社会
观察者网微丢视频,1,heuristic_seed,News & Information,社会
观察者网新闻客户端,1,heuristic_seed,News & Information,社会
观泉州,1,manual_review,News & Information,社会
观海新闻,1,model_seed,News & Information,社会
观琴新闻,1,model_seed,Entertainment & Sports,综艺-内地综艺
观网文娱,0,manual_review,Technology,互联网
视听中国,1,manual_review,Entertainment & Sports,电视剧
视听新时代,0,model_seed,News & Information,社会
视知TV,0,model_seed,Technology,科技
视角官微,0,model_seed,Entertainment & Sports,明星
视频微头条,0,model_seed,Entertainment & Sports,明星
觉知视频,0,model_seed,News & Information,社会
角落猫M,0,model_seed,Entertainment & Sports,游戏
解忧剧场,0,heuristic_seed,Entertainment & Sports,明星-日韩
解忧少女说,0,model_seed,Entertainment & Sports,搞笑
解放军报,1,manual_review,News & Information,军事
解放日报,1,heuristic_seed,News & Information,社会
解救剧荒,0,heuristic_seed,Entertainment & Sports,电视剧
解说小玉,0,model_seed,Entertainment & Sports,游戏
解说阿九,0,model_seed,Entertainment & Sports,游戏
解限机,0,model_seed,Entertainment & Sports,游戏
触乐网,0,model_seed,Entertainment & Sports,游戏
触动心灵,0,model_seed,Entertainment & Sports,明星
触电文娱,0,model_seed,Entertainment & Sports,明星
詹姆斯吧官方微博,0,model_seed,Entertainment & Sports,体育
詹志斌同学,0,model_seed,Technology,汽车
警民携手同行,0,model_seed,News & Information,社会
警民直通车-上海,0,model_seed,Knowledge & Culture,科普
认真追剧刘美丽,0,heuristic_seed,Entertainment & Sports,综艺-内地综艺
讨好一下自己吧,0,model_seed,Entertainment & Sports,搞笑
让我来唱,0,model_seed,Entertainment & Sports,综艺
让红包飞,0,model_seed,Lifestyle & Services,电商
讯飞听见,0,model_seed,News & Information,社会
记忆台州,0,model_seed,News & Information,社会
讲句良心话,0,model_seed,Entertainment & Sports,明星
评论罗伯特,0,model_seed,Entertainment & Sports,搞笑
词条青年,0,model_seed,Entertainment & Sports,搞笑
诗之情goodgirl,0,model_seed,Entertainment & Sports,电视剧
诛仙世界,0,model_seed,Entertainment & Sports,游戏
诛仙动画官微,0,model_seed,Entertainment & Sports,动漫
话道君,0,model_seed,Entertainment & Sports,音乐
诡禁,0,model_seed,Entertainment & Sports,明星
诡秘之主动画官微,0,model_seed,Entertainment & Sports,动漫-国产动漫
诡秘之主官方微博,0,model_seed,Knowledge & Culture,读书
说唱梦工厂,0,model_seed,Entertainment & Sports,综艺
说好的泡芙呢,0,model_seed,Entertainment & Sports,搞笑
说点料,0,model_seed,Entertainment & Sports,综艺-内地综艺
说给第五人格,0,model_seed,Entertainment & Sports,游戏
说顶流是顶流,0,model_seed,Entertainment & Sports,电视剧
请你吃垃圾,0,model_seed,Entertainment & Sports,音乐
请叫我东施妹妹,0,model_seed,Entertainment & Sports,电视剧
请叫我安大侠,0,model_seed,Lifestyle & Services,旅游
请回答冷藏库,0,model_seed,Entertainment & Sports,游戏
请多多关心悠米吧,0,model_seed,Entertainment & Sports,游戏
请干了这碗屁,0,model_seed,Entertainment & Sports,音乐-日韩音乐
请您吃Peach,0,model_seed,Entertainment & Sports,游戏
诺泰nuotai,0,model_seed,Entertainment & Sports,明星
读嘉官微,0,model_seed,Entertainment & Sports,明星
读特新闻,1,manual_review,News & Information,社会
读秒财经,0,model_seed,News & Information,社会
课代表咚咚酱,0,model_seed,Entertainment & Sports,电视剧
课代表小南,0,model_seed,Entertainment & Sports,搞笑
课代表小梨子,0,model_seed,News & Information,社会
课代表小邹邹,0,model_seed,Entertainment & Sports,搞笑
课代表阿童木,0,model_seed,Entertainment & Sports,明星
谁又剧荒了,0,heuristic_seed,Entertainment & Sports,电视剧
谁还没个影分身,0,model_seed,Entertainment & Sports,电视剧
谈心社社长,0,model_seed,Entertainment & Sports,电视剧-国产剧
谢之翊,0,model_seed,Lifestyle & Services,情感
谷柚柚,0,model_seed,News & Information,电商
谷雨,0,model_seed,Entertainment & Sports,明星
豆小帽更新了吗,0,model_seed,Entertainment & Sports,明星-其他
豪士面包,0,model_seed,News & Information,社会
豹纹儿er,0,model_seed,Lifestyle & Services,美食
豹豹还在追星,0,model_seed,Entertainment & Sports,明星
贝壳财经,0,model_seed,News & Information,社会
财新网,0,manual_review,News & Information,社会
财源滚滚小福泥,0,model_seed,Entertainment & Sports,明星-内地
财经杂志,0,model_seed,News & Information,社会
财经网,0,manual_review,News & Information,社会
财经网科技,0,model_seed,Technology,互联网
财经评论,0,model_seed,News & Information,社会
财联社APP,0,model_seed,News & Information,财经
财识App,0,model_seed,News & Information,时事
贩梦娱乐,0,heuristic_seed,Lifestyle & Services,情感
贰河视频,0,model_seed,News & Information,社会
贴小君,0,model_seed,News & Information,社会
贵圈星闻,0,model_seed,Entertainment & Sports,综艺
贵州卫视,1,model_seed,Entertainment & Sports,体育
贵州卫视非常完美,0,model_seed,Entertainment & Sports,综艺
贵州国台酒业,0,model_seed,News & Information,时事
贵州日报官微,1,heuristic_seed,Lifestyle & Services,美食
贵州榜哥,0,model_seed,News & Information,社会
贵州珍酒官方微博,0,model_seed,News & Information,社会
贵州茅台官微,0,model_seed,News & Information,社会
贵阳师兄,0,model_seed,Entertainment & Sports,搞笑
贵阳新闻网,1,manual_review,News & Information,社会
贵阳校园,0,model_seed,Knowledge & Culture,教育
费加罗男士,0,model_seed,Lifestyle & Services,时尚
贼笑,0,model_seed,Entertainment & Sports,搞笑
贾罡璐95,0,model_seed,Entertainment & Sports,体育
贾越Jeremy,0,model_seed,Lifestyle & Services,时尚
资深弹幕评论家,0,model_seed,Entertainment & Sports,明星
资深综艺鹅,0,heuristic_seed,Entertainment & Sports,综艺-内地综艺
资深观众小美,0,model_seed,Entertainment & Sports,明星-内地
资深观众芒果酱,0,model_seed,Entertainment & Sports,综艺-内地综艺
资深观众韩梅梅,0,model_seed,Entertainment & Sports,电视剧
资深追剧酱,0,heuristic_seed,Entertainment & Sports,综艺-内地综艺
资深追剧鹅,0,heuristic_seed,Entertainment & Sports,明星
资讯周刊,0,model_seed,Entertainment & Sports,明星-内地
赏云频道,0,heuristic_seed,Lifestyle & Services,美图
赛事一手电,0,heuristic_seed,Entertainment & Sports,游戏
赛事检录,0,heuristic_seed,Entertainment & Sports,明星
赛博对话,0,model_seed,Technology,科技
赛灵药业,0,model_seed,Knowledge & Culture,健康-医疗
赛百味,0,model_seed,Lifestyle & Services,美食
赤坂吨ya,0,model_seed,Entertainment & Sports,搞笑
赤水河酒,0,model_seed,Entertainment & Sports,明星-其他
赤道财经,0,model_seed,News & Information,社会
赴山海官微,0,model_seed,Entertainment & Sports,电视剧
赵一博官方粉丝团,0,heuristic_seed,Entertainment & Sports,明星
赵丽颖全球粉丝后援会,0,heuristic_seed,Entertainment & Sports,明星
赵乐呵,0,model_seed,Entertainment & Sports,明星-内地
赵图图图,0,model_seed,Lifestyle & Services,情感
赵婷婷忙着追剧,0,heuristic_seed,Entertainment & Sports,明星-内地
赵子谦,0,model_seed,Lifestyle & Services,情感
赵小童童话屋,0,model_seed,Lifestyle & Services,生活记录
赵林-甘露公益,0,model_seed,Lifestyle & Services,旅游
起亚Kia,0,model_seed,Technology,汽车
起子你今天努力了吗,0,model_seed,Entertainment & Sports,明星
起点新闻,1,model_seed,News & Information,社会
起点读书,0,model_seed,Knowledge & Culture,读书
超凡电竞Pro,0,heuristic_seed,Entertainment & Sports,游戏
超凡电竞王者荣耀,0,heuristic_seed,Entertainment & Sports,游戏
超烨电影,0,heuristic_seed,Entertainment & Sports,电影
超玩星计划,0,model_seed,Entertainment & Sports,游戏
超级派对官方,0,model_seed,Entertainment & Sports,运动健身
超级红人节,0,model_seed,Others / General,其他
超能打工人,0,model_seed,News & Information,社会
超自然行动组,0,model_seed,Entertainment & Sports,游戏
超话社区,0,model_seed,Technology,互联网
越之,0,model_seed,Entertainment & Sports,体育
越剧文化年,0,heuristic_seed,Entertainment & Sports,综艺
趋势巡航阿峰,0,model_seed,Entertainment & Sports,明星-内地
趋向性溶解,0,model_seed,Entertainment & Sports,明星
趣事欢乐指南,0,model_seed,Lifestyle & Services,情感
趣味生活指南,0,model_seed,News & Information,社会
趣玩盒子,0,model_seed,News & Information,电商
足球中国,1,manual_review,Entertainment & Sports,体育
足球周刊,0,model_seed,Entertainment & Sports,体育
足球报官方微博,0,model_seed,Entertainment & Sports,体育
跨域星推官,0,model_seed,Others / General,其他
路人书卷一梦,0,model_seed,Entertainment & Sports,电视剧
路人梗,0,model_seed,Entertainment & Sports,搞笑
路人王篮球,0,model_seed,Entertainment & Sports,体育
路画影视,0,model_seed,Entertainment & Sports,电影
路虎卫士志,0,model_seed,Technology,汽车
路边的野花多采采,0,model_seed,Entertainment & Sports,明星
跳动的音符·,0,model_seed,Entertainment & Sports,明星
跳进地理书的旅行,0,model_seed,Entertainment & Sports,综艺
踏风行手游,0,model_seed,Entertainment & Sports,游戏
躁狂的暗暗,0,model_seed,Entertainment & Sports,明星
身为里中横,0,model_seed,News & Information,时事
车圈大事件,0,model_seed,Technology,汽车
车迷头条,0,model_seed,Technology,汽车
转角遇见锦鲤专家,0,model_seed,Entertainment & Sports,明星-内地
轻轻松松喜剧节,0,heuristic_seed,Entertainment & Sports,综艺
载人航天小喇叭,0,model_seed,News & Information,时事
辅舒良舒释呼吸,0,model_seed,Knowledge & Culture,健康
辛德瑞拉日记本,0,model_seed,Entertainment & Sports,明星-内地
辛选官方微博,0,model_seed,News & Information,社会
辣妹的综艺时代,0,heuristic_seed,Entertainment & Sports,综艺
辣妹的追剧时代,0,heuristic_seed,Entertainment & Sports,电视剧
辣姐在武汉,0,model_seed,Lifestyle & Services,美食
辯燃,0,model_seed,Knowledge & Culture,读书
辰星文娱,0,model_seed,Entertainment & Sports,明星
辰熙电竞,0,heuristic_seed,Entertainment & Sports,游戏
边伯贤FearlessBaek,0,model_seed,Entertainment & Sports,明星
边水往事官微,0,model_seed,Entertainment & Sports,电视剧
辽宁卫视,0,model_seed,Entertainment & Sports,综艺
辽宁大鹏888,0,model_seed,Entertainment & Sports,体育
辽沈晚报,1,heuristic_seed,News & Information,社会
辽源中公教育,0,model_seed,Knowledge & Culture,教育
达繁星,0,model_seed,Lifestyle & Services,摄影
达芬奇剧马,0,heuristic_seed,Entertainment & Sports,综艺
达霏欣,0,model_seed,Others / General,其他
迅销影业,0,model_seed,News & Information,社会
运动康复陈老师,0,model_seed,Knowledge & Culture,健康
运动教室,0,model_seed,Entertainment & Sports,运动健身
这一秒过火官微,0,model_seed,Entertainment & Sports,电视剧-国产剧
这不得马一个啊,0,model_seed,Entertainment & Sports,电视剧
这个剧不太冷,0,heuristic_seed,Entertainment & Sports,游戏
这个剧会火,0,heuristic_seed,Entertainment & Sports,电视剧-国产剧
这个广子有点硬,0,model_seed,Entertainment & Sports,电视剧-国产剧
这个瓜我吃不下,0,model_seed,Entertainment & Sports,电视剧
这双眼承受太多了,0,model_seed,Entertainment & Sports,综艺
