week_start,category,host_category_raw,is_official,weekly_total_minutes,topic_count,weekly_avg_minutes,time_share
2025-06-09,明星-港台 (非官媒),明星-港台,0,278,2,139.0,0.0007333660446245324
2025-06-09,星座 (非官媒),星座,0,48,2,24.0,0.00012662435302869624
2025-06-09,校园 (非官媒),校园,0,90,2,45.0,0.00023742066192880546
2025-06-09,汽车 (非官媒),汽车,0,1219,13,93.76923076923077,0.003215730965457932
2025-06-09,游戏 (非官媒),游戏,0,7805,148,52.736486486486484,0.020589647403936963
2025-06-09,生活记录 (非官媒),生活记录,0,22,1,22.0,5.8036161804819114e-05
2025-06-09,电商 (非官媒),电商,0,379,6,63.166666666666664,0.0009998047874557475
2025-06-09,电影 (官媒),电影,1,35,1,35.0,9.233025741675767e-05
2025-06-09,电影 (非官媒),电影,0,2532,34,74.47058823529412,0.006679434622263727
2025-06-09,电影-华语电影 (非官媒),电影-华语电影,0,1205,13,92.6923076923077,0.0031787988624912287
2025-06-09,电视剧 (官媒),电视剧,1,123,1,123.0,0.0003244749046360341
2025-06-09,电视剧 (非官媒),电视剧,0,7597,81,93.79012345679013,0.020040941874145946
2025-06-09,电视剧-国产剧 (非官媒),电视剧-国产剧,0,5655,51,110.88235294117646,0.014917931591193275
2025-06-09,社会 (官媒),社会,1,126830,1025,123.73658536585366,0.3345784728047822
2025-06-09,社会 (非官媒),社会,0,35207,324,108.66358024691358,0.09287632493919393
2025-06-09,科技 (非官媒),科技,0,1125,12,93.75,0.002967758274110068
2025-06-09,科普 (官媒),科普,1,3002,24,125.08333333333333,0.007919298079003044
2025-06-09,科普 (非官媒),科普,0,199,4,49.75,0.0005249634635981365
2025-06-09,综艺 (官媒),综艺,1,11642,80,145.525,0.030711681624168367
2025-06-09,综艺 (非官媒),综艺,0,8148,105,77.6,0.021494483926621188
2025-06-09,综艺-内地综艺 (官媒),综艺-内地综艺,1,861,10,86.1,0.002271324332452239
2025-06-09,综艺-内地综艺 (非官媒),综艺-内地综艺,0,3016,28,107.71428571428571,0.007956230181969748
2025-06-09,美图 (非官媒),美图,0,89,1,89.0,0.00023478265457404094
2025-06-09,美妆 (官媒),美妆,1,87,1,87.0,0.00022950663986451194
2025-06-09,美妆 (非官媒),美妆,0,91,1,91.0,0.00024005866928356997
2025-06-09,美食 (非官媒),美食,0,1185,9,131.66666666666666,0.0031260387153959385
2025-06-09,育儿 (非官媒),育儿,0,51,2,25.5,0.00013453837509298975
2025-06-09,萌宠 (非官媒),萌宠,0,28,2,14.0,7.386420593340615e-05
2025-06-09,读书 (非官媒),读书,0,384,5,76.8,0.00101299482422957
2025-06-09,财经 (官媒),财经,1,4684,32,146.375,0.012356426449716941
2025-06-09,财经 (非官媒),财经,0,2600,37,70.27027027027027,0.006858819122387713
2025-06-09,音乐 (非官媒),音乐,0,1416,27,52.44444444444444,0.003735418414346539
2025-06-09,音乐-华语音乐 (非官媒),音乐-华语音乐,0,436,7,62.285714285714285,0.0011501712066773243
2025-06-09,音乐-日韩音乐 (非官媒),音乐-日韩音乐,0,995,5,199.0,0.0026248173179906826
2025-06-16,互联网 (非官媒),互联网,0,2536,30,84.53333333333333,0.006846264115695384
2025-06-16,体育 (官媒),体育,1,8651,83,104.2289156626506,0.023354507438833112
2025-06-16,体育 (非官媒),体育,0,14299,219,65.29223744292237,0.03860202310344176
2025-06-16,健康 (非官媒),健康,0,44,1,44.0,0.0001187837622596991
2025-06-16,公益 (官媒),公益,1,23,1,23.0,6.209151209029726e-05
2025-06-16,公益 (非官媒),公益,0,426,4,106.5,0.001150042789150723
2025-06-16,其他 (非官媒),其他,0,3474,26,133.6153846153846,0.009378517956595334
2025-06-16,军事 (官媒),军事,1,478,3,159.33333333333334,0.0012904235990940038
2025-06-16,动漫 (非官媒),动漫,0,719,18,39.94444444444444,0.001941034660561901
2025-06-16,动漫-国产动漫 (非官媒),动漫-国产动漫,0,57,1,57.0,0.0001538789647455193
2025-06-16,情感 (官媒),情感,1,213,7,30.428571428571427,0.0005750213945753615
2025-06-16,情感 (非官媒),情感,0,832,16,52.0,0.002246092959092492
2025-06-16,搞笑 (非官媒),搞笑,0,3096,59,52.47457627118644,0.0083580574535461
2025-06-16,摄影 (非官媒),摄影,0,18,1,18.0,4.8593357288058724e-05
2025-06-16,政务 (非官媒),政务,0,434,4,108.5,0.0011716398368343047
2025-06-16,教育 (官媒),教育,1,48,1,48.0,0.00012958228610148993
2025-06-16,教育 (非官媒),教育,0,309,4,77.25,0.0008341859667783414
2025-06-16,数码 (非官媒),数码,0,1683,20,84.15,0.004543478906433491
2025-06-16,旅游 (官媒),旅游,1,60,1,60.0,0.0001619778576268624
2025-06-16,旅游 (非官媒),旅游,0,237,9,26.333333333333332,0.0006398125376261065
2025-06-16,时事 (官媒),时事,1,31210,220,141.86363636363637,0.08425548227557293
2025-06-16,时事 (非官媒),时事,0,6271,36,174.19444444444446,0.01692938575296757
2025-06-16,时尚 (官媒),时尚,1,231,2,115.5,0.0006236147518634202
2025-06-16,时尚 (非官媒),时尚,0,941,13,72.38461538461539,0.0025403527337812923
2025-06-16,明星 (官媒),明星,1,1335,18,74.16666666666667,0.0036040073321976884
2025-06-16,明星 (非官媒),明星,0,40457,324,124.86728395061728,0.10921896976683287
2025-06-16,明星-其他 (非官媒),明星-其他,0,101,1,101.0,0.0002726627270052184
2025-06-16,明星-内地 (官媒),明星-内地,1,1412,17,83.05882352941177,0.003811878916152162
2025-06-16,明星-内地 (非官媒),明星-内地,0,12824,107,119.85046728971963,0.03462006743678139
2025-06-16,明星-日韩 (非官媒),明星-日韩,0,1898,17,111.6470588235294,0.005123899562929747
2025-06-16,星座 (非官媒),星座,0,139,1,139.0,0.00037524870350223125
2025-06-16,校园 (非官媒),校园,0,215,3,71.66666666666667,0.000580420656496257
2025-06-16,汽车 (官媒),汽车,1,87,1,87.0,0.00023486789355895048
2025-06-16,汽车 (非官媒),汽车,0,1306,13,100.46153846153847,0.003525718034344705
2025-06-16,游戏 (非官媒),游戏,0,8976,131,68.51908396946565,0.024231887500978617
2025-06-16,生活记录 (非官媒),生活记录,0,140,1,140.0,0.00037794833446267893
2025-06-16,电商 (非官媒),电商,0,596,7,85.14285714285714,0.0016089800524268331
2025-06-16,电影 (非官媒),电影,0,1575,17,92.6470588235294,0.004251918762705138
2025-06-16,电影-华语电影 (非官媒),电影-华语电影,0,253,4,63.25,0.0006830066329932698
2025-06-16,电视剧 (官媒),电视剧,1,582,3,194.0,0.0015711852189805654
2025-06-16,电视剧 (非官媒),电视剧,0,6397,73,87.63013698630137,0.01726953925398398
2025-06-16,电视剧-国产剧 (非官媒),电视剧-国产剧,0,5366,58,92.51724137931035,0.014486219733762394
2025-06-16,社会 (官媒),社会,1,130873,984,133.0010162601626,0.35330880268667275
2025-06-16,社会 (非官媒),社会,0,41837,296,141.34121621621622,0.11294446049225071
2025-06-16,科技 (非官媒),科技,0,639,6,106.5,0.0017250641837260846
2025-06-16,科普 (官媒),科普,1,2799,21,133.28571428571428,0.007556267058293131
2025-06-16,科普 (非官媒),科普,0,245,7,35.0,0.0006614095853096882
2025-06-16,综艺 (官媒),综艺,1,7398,57,129.78947368421052,0.019971869845392135
2025-06-16,综艺 (非官媒),综艺,0,9247,108,85.62037037037037,0.024963487491259945
2025-06-16,综艺-内地综艺 (官媒),综艺-内地综艺,1,1745,9,193.88888888888889,0.004710856025981249
2025-06-16,综艺-内地综艺 (非官媒),综艺-内地综艺,0,2957,29,101.96551724137932,0.007982808750043868
2025-06-16,美图 (非官媒),美图,0,84,1,84.0,0.00022676900067760737
2025-06-16,美妆 (非官媒),美妆,0,125,1,125.0,0.00033745387005596335
2025-06-16,美食 (非官媒),美食,0,552,8,69.0,0.001490196290167134
2025-06-16,育儿 (非官媒),育儿,0,37,2,18.5,9.988634553656515e-05
2025-06-16,萌宠 (非官媒),萌宠,0,7,1,7.0,1.889741672313395e-05
2025-06-16,读书 (非官媒),读书,0,23,2,11.5,6.209151209029726e-05
2025-06-16,财经 (官媒),财经,1,4065,34,119.55882352941177,0.010973999854219927
2025-06-16,财经 (非官媒),财经,0,3264,46,70.95652173913044,0.008811595454901315
2025-06-16,财经-产业公司 (非官媒),财经-产业公司,0,616,4,154.0,0.0016629726716357873
2025-06-16,运动健身 (官媒),运动健身,1,770,2,385.0,0.002078715839544734
2025-06-16,音乐 (非官媒),音乐,0,2973,42,70.78571428571429,0.008026002845411032
2025-06-16,音乐-华语音乐 (非官媒),音乐-华语音乐,0,216,10,21.6,0.0005831202874567047
2025-06-23,IT技术 (非官媒),IT技术,0,367,5,73.4,0.0010027568983936763
2025-06-23,互联网 (非官媒),互联网,0,4560,40,114.0,0.012459322770232055
2025-06-23,体育 (官媒),体育,1,6083,78,77.98717948717949,0.016620627283184558
2025-06-23,体育 (非官媒),体育,0,15962,212,75.29245283018868,0.04361309431106229
2025-06-23,健康 (官媒),健康,1,12,1,12.0,3.278769150061067e-05
2025-06-23,健康 (非官媒),健康,0,120,2,60.0,0.0003278769150061067
2025-06-23,公益 (官媒),公益,1,47,2,23.5,0.0001284184583773918
2025-06-23,公益 (非官媒),公益,0,112,6,18.666666666666668,0.0003060184540056996
2025-06-23,其他 (官媒),其他,1,165,2,82.5,0.0004508307581333967
2025-06-23,其他 (非官媒),其他,0,476,8,59.5,0.0013005784295242232
2025-06-23,军事 (官媒),军事,1,130,1,130.0,0.0003551999912566156
2025-06-23,军事 (非官媒),军事,0,42,2,21.0,0.00011475692025213735
2025-06-23,动漫 (非官媒),动漫,0,1547,31,49.903225806451616,0.0042268798959537255
2025-06-23,动漫-国产动漫 (非官媒),动漫-国产动漫,0,66,2,33.0,0.00018033230325335868
2025-06-23,家居 (非官媒),家居,0,138,2,69.0,0.00037705845225702273
2025-06-23,情感 (官媒),情感,1,137,5,27.4,0.00037432614463197184
2025-06-23,情感 (非官媒),情感,0,1890,27,70.0,0.00516406141134618
2025-06-23,搞笑 (非官媒),搞笑,0,2340,39,60.0,0.006393599842619081
2025-06-23,摄影 (非官媒),摄影,0,7,1,7.0,1.9126153375356225e-05
2025-06-23,政务 (非官媒),政务,0,1639,3,546.3333333333334,0.0044782521974584075
2025-06-23,教育 (官媒),教育,1,135,2,67.5,0.00036886152938187005
2025-06-23,教育 (非官媒),教育,0,736,16,46.0,0.0020109784120374546
2025-06-23,数码 (非官媒),数码,0,2896,29,99.86206896551724,0.007912762882147375
2025-06-23,旅游 (非官媒),旅游,0,11,1,11.0,3.005538387555978e-05
2025-06-23,时事 (官媒),时事,1,28677,219,130.94520547945206,0.07835438576358435
2025-06-23,时事 (非官媒),时事,0,2821,19,148.47368421052633,0.007707839810268558
2025-06-23,时尚 (非官媒),时尚,0,3658,36,101.61111111111111,0.009994781292436153
2025-06-23,明星 (官媒),明星,1,1056,16,66.0,0.002885316852053739
2025-06-23,明星 (非官媒),明星,0,45513,355,128.2056338028169,0.12435551693894112
2025-06-23,明星-其他 (非官媒),明星-其他,0,861,3,287.0,0.0023525168651688157
2025-06-23,明星-内地 (官媒),明星-内地,1,2733,29,94.24137931034483,0.00746739673926408
2025-06-23,明星-内地 (非官媒),明星-内地,0,14435,105,137.47619047619048,0.039440860567609586
2025-06-23,明星-日韩 (非官媒),明星-日韩,0,1495,11,135.9090909090909,0.00408479989945108
2025-06-23,明星-港台 (非官媒),明星-港台,0,298,3,99.33333333333333,0.000814227672265165
2025-06-23,星座 (非官媒),星座,0,34,1,34.0,9.289845925173024e-05
2025-06-23,校园 (官媒),校园,1,65,2,32.5,0.0001775999956283078
2025-06-23,校园 (非官媒),校园,0,1152,15,76.8,0.0031476183840586243
2025-06-23,汽车 (官媒),汽车,1,357,1,357.0,0.0009754338221431675
2025-06-23,汽车 (非官媒),汽车,0,2890,22,131.36363636363637,0.00789636903639707
2025-06-23,法律 (非官媒),法律,0,7,1,7.0,1.9126153375356225e-05
2025-06-23,游戏 (非官媒),游戏,0,5299,102,51.950980392156865,0.014478498105144661
2025-06-23,生活记录 (非官媒),生活记录,0,125,1,125.0,0.00034153845313136116
2025-06-23,电商 (非官媒),电商,0,461,5,92.2,0.0012595938151484598
2025-06-23,电影 (非官媒),电影,0,965,16,60.3125,0.0026366768581741083
2025-06-23,电影-华语电影 (非官媒),电影-华语电影,0,199,2,99.5,0.000543729217385127
2025-06-23,电影-日本电影 (非官媒),电影-日本电影,0,167,2,83.5,0.0004562953733834985
2025-06-23,电视剧 (官媒),电视剧,1,249,4,62.25,0.0006803445986376714
2025-06-23,电视剧 (非官媒),电视剧,0,11529,147,78.42857142857143,0.031500774609211704
2025-06-23,电视剧-国产剧 (非官媒),电视剧-国产剧,0,8586,75,114.48,0.023459593268686935
2025-06-23,社会 (官媒),社会,1,124564,926,134.5183585313175,0.340347167006839
2025-06-23,社会 (非官媒),社会,0,34560,309,111.84466019417475,0.09442855152175873
2025-06-23,科技 (官媒),科技,1,75,1,75.0,0.0002049230718788167
2025-06-23,科技 (非官媒),科技,0,940,13,72.3076923076923,0.002568369167547836
2025-06-23,科普 (官媒),科普,1,4061,24,169.20833333333334,0.011095901265331661
2025-06-23,综艺 (官媒),综艺,1,9236,69,133.85507246376812,0.025235593224970012
2025-06-23,综艺 (非官媒),综艺,0,5018,74,67.8108108108108,0.013710719662505363
2025-06-23,综艺-内地综艺 (官媒),综艺-内地综艺,1,817,5,163.4,0.0022322953296665766
2025-06-23,综艺-内地综艺 (非官媒),综艺-内地综艺,0,3029,23,131.69565217391303,0.008276159796279143
2025-06-23,美图 (非官媒),美图,0,153,3,51.0,0.00041804306663278604
2025-06-23,美食 (官媒),美食,1,549,3,183.0,0.001500036886152938
2025-06-23,美食 (非官媒),美食,0,696,11,63.27272727272727,0.0019016861070354188
2025-06-23,职场 (官媒),职场,1,48,1,48.0,0.00013115076600244267
2025-06-23,职场 (非官媒),职场,0,108,2,54.0,0.000295089223505496
2025-06-23,萌宠 (非官媒),萌宠,0,216,6,36.0,0.000590178447010992
2025-06-23,读书 (非官媒),读书,0,956,7,136.57142857142858,0.00261208608954865
2025-06-23,财经 (官媒),财经,1,2817,31,90.87096774193549,0.007696910579768355
2025-06-23,财经 (非官媒),财经,0,2411,46,52.41304347826087,0.006587593683997694
2025-06-23,财经-产业公司 (非官媒),财经-产业公司,0,38,1,38.0,0.00010382768975193379
2025-06-23,运动健身 (官媒),运动健身,1,3,1,3.0,8.196922875152667e-06
2025-06-23,音乐 (官媒),音乐,1,3,1,3.0,8.196922875152667e-06
2025-06-23,音乐 (非官媒),音乐,0,1246,33,37.75757575757576,0.003404455300813408
2025-06-23,音乐-华语音乐 (非官媒),音乐-华语音乐,0,260,8,32.5,0.0007103999825132312
2025-06-23,音乐-日韩音乐 (非官媒),音乐-日韩音乐,0,937,4,234.25,0.002560172244672683
2025-06-30,IT技术 (非官媒),IT技术,0,104,1,104.0,0.0002855934577129456
2025-06-30,互联网 (官媒),互联网,1,563,1,563.0,0.001546049198965273
2025-06-30,互联网 (非官媒),互联网,0,2361,18,131.16666666666666,0.006483520708271775
2025-06-30,体育 (官媒),体育,1,5064,61,83.01639344262296,0.013906204517868814
2025-06-30,体育 (非官媒),体育,0,19789,233,84.931330472103,0.05434239360270655
2025-06-30,健康 (官媒),健康,1,366,3,122.0,0.0010050692838744048
2025-06-30,健康 (非官媒),健康,0,380,4,95.0,0.0010435145570280705
2025-06-30,健康-医疗 (非官媒),健康-医疗,0,22,1,22.0,6.041400067004619e-05
2025-06-30,公益 (官媒),公益,1,329,3,109.66666666666667,0.0009034639191111452
2025-06-30,公益 (非官媒),公益,0,107,2,53.5,0.0002938317305315883
2025-06-30,其他 (官媒),其他,1,98,1,98.0,0.0002691169120756603
2025-06-30,其他 (非官媒),其他,0,1341,14,95.78571428571429,0.00368250794993327
2025-06-30,军事 (官媒),军事,1,148,3,49.333333333333336,0.000406421459053038
2025-06-30,动漫 (非官媒),动漫,0,487,16,30.4375,0.001337346287559659
2025-06-30,动漫-国产动漫 (非官媒),动漫-国产动漫,0,145,5,29.0,0.00039818318623439534
2025-06-30,动漫-日本动漫 (非官媒),动漫-日本动漫,0,37,1,37.0,0.0001016053647632595
2025-06-30,历史 (非官媒),历史,0,29,1,29.0,7.963663724687907e-05
2025-06-30,家居 (非官媒),家居,0,185,2,92.5,0.0005080268238162975
2025-06-30,情感 (官媒),情感,1,1303,13,100.23076923076923,0.003578156494230463
2025-06-30,情感 (非官媒),情感,0,1375,21,65.47619047619048,0.0037758750418778867
2025-06-30,搞笑 (非官媒),搞笑,0,4868,66,73.75757575757575,0.013367970693717493
2025-06-30,政务 (非官媒),政务,0,9,1,9.0,2.4714818455927988e-05
2025-06-30,教育 (官媒),教育,1,139,1,139.0,0.00038170664059711
2025-06-30,教育 (非官媒),教育,0,24,2,12.0,6.590618254914129e-05
2025-06-30,数码 (非官媒),数码,0,314,6,52.333333333333336,0.000862272555017932
2025-06-30,旅游 (非官媒),旅游,0,324,3,108.0,0.0008897334644134076
2025-06-30,时事 (官媒),时事,1,22956,180,127.53333333333333,0.06303926360825365
2025-06-30,时事 (非官媒),时事,0,1655,16,103.4375,0.004544780504951202
2025-06-30,时尚 (非官媒),时尚,0,797,9,88.55555555555556,0.0021886344788194004
2025-06-30,明星 (官媒),明星,1,3036,20,151.8,0.008337132092466374
2025-06-30,明星 (非官媒),明星,0,49819,352,141.53125,0.1368075045173196
2025-06-30,明星-内地 (官媒),明星-内地,1,3789,27,140.33333333333334,0.010404938569945682
2025-06-30,明星-内地 (非官媒),明星-内地,0,11963,108,110.76851851851852,0.03285148590980739
2025-06-30,明星-日韩 (非官媒),明星-日韩,0,2231,18,123.94444444444444,0.006126528886130593
2025-06-30,明星-港台 (非官媒),明星-港台,0,362,3,120.66666666666667,0.0009940849201162147
2025-06-30,星座 (非官媒),星座,0,477,4,119.25,0.0013098853781641833
2025-06-30,校园 (官媒),校园,1,6,1,6.0,1.6476545637285323e-05
2025-06-30,校园 (非官媒),校园,0,17,2,8.5,4.668354597230842e-05
2025-06-30,汽车 (非官媒),汽车,0,2094,23,91.04347826086956,0.005750314427412578
2025-06-30,游戏 (非官媒),游戏,0,8530,162,52.65432098765432,0.023424155714340637
2025-06-30,电商 (非官媒),电商,0,364,5,72.8,0.0009995771019953097
2025-06-30,电影 (非官媒),电影,0,508,13,39.07692307692308,0.0013950141972901575
2025-06-30,电影-华语电影 (非官媒),电影-华语电影,0,370,3,123.33333333333333,0.001016053647632595
2025-06-30,电影-美国电影 (非官媒),电影-美国电影,0,243,3,81.0,0.0006673000983100556
2025-06-30,电视剧 (非官媒),电视剧,0,8375,92,91.03260869565217,0.022998511618710766
2025-06-30,电视剧-国产剧 (非官媒),电视剧-国产剧,0,3552,45,78.93333333333334,0.009754115017272911
2025-06-30,社会 (官媒),社会,1,136139,936,145.44764957264957,0.3738500744190645
2025-06-30,社会 (非官媒),社会,0,33080,261,126.74329501915709,0.09084068828023309
2025-06-30,科技 (官媒),科技,1,24,1,24.0,6.590618254914129e-05
2025-06-30,科技 (非官媒),科技,0,399,5,79.8,0.001095690284879474
2025-06-30,科普 (官媒),科普,1,4555,22,207.04545454545453,0.012508444229639109
2025-06-30,科普 (非官媒),科普,0,205,3,68.33333333333333,0.0005629486426072486
2025-06-30,综艺 (官媒),综艺,1,10644,73,145.8082191780822,0.029229391960544165
2025-06-30,综艺 (非官媒),综艺,0,6103,76,80.30263157894737,0.016759393004058723
2025-06-30,综艺-内地综艺 (官媒),综艺-内地综艺,1,744,4,186.0,0.00204309165902338
2025-06-30,综艺-内地综艺 (非官媒),综艺-内地综艺,0,2464,21,117.33333333333333,0.006766368075045173
2025-06-30,美妆 (非官媒),美妆,0,88,1,88.0,0.00024165600268018475
2025-06-30,美食 (非官媒),美食,0,272,7,38.857142857142854,0.0007469367355569347
2025-06-30,职场 (官媒),职场,1,23,1,23.0,6.316009160959374e-05
2025-06-30,职场 (非官媒),职场,0,191,1,191.0,0.0005245033694535828
2025-06-30,育儿 (非官媒),育儿,0,25,1,25.0,6.865227348868885e-05
2025-06-30,萌宠 (非官媒),萌宠,0,59,6,9.833333333333334,0.0001620193654333057
2025-06-30,读书 (非官媒),读书,0,389,2,194.5,0.0010682293754839985
2025-06-30,财经 (官媒),财经,1,2263,14,161.64285714285714,0.0062144037961961145
2025-06-30,财经 (非官媒),财经,0,2232,35,63.77142857142857,0.006129274977070141
2025-06-30,财经-产业公司 (非官媒),财经-产业公司,0,75,1,75.0,0.00020595682046606656
2025-06-30,音乐 (非官媒),音乐,0,2468,38,64.94736842105263,0.006777352438803364
2025-06-30,音乐-其他 (非官媒),音乐-其他,0,48,1,48.0,0.00013181236509828258
2025-06-30,音乐-华语音乐 (非官媒),音乐-华语音乐,0,609,10,60.9,0.0016723693821844605
2025-07-07,互联网 (非官媒),互联网,0,1002,19,52.73684210526316,0.0026992298305303906
2025-07-07,体育 (官媒),体育,1,4560,43,106.04651162790698,0.01228392018684489
2025-07-07,体育 (非官媒),体育,0,21158,299,70.76254180602007,0.0569963121301018
2025-07-07,健康 (官媒),健康,1,132,2,66.0,0.00035558716330340474
2025-07-07,健康 (非官媒),健康,0,4,1,4.0,1.0775368584951659e-05
2025-07-07,公益 (官媒),公益,1,98,2,49.0,0.00026399653033131566
2025-07-07,公益 (非官媒),公益,0,101,2,50.5,0.0002720780567700294
2025-07-07,其他 (非官媒),其他,0,615,8,76.875,0.0016567129199363175
2025-07-07,军事 (官媒),军事,1,198,3,66.0,0.0005333807449551071
2025-07-07,动漫 (非官媒),动漫,0,837,28,29.892857142857142,0.0022547458764011347
2025-07-07,动漫-其他 (非官媒),动漫-其他,0,17,1,17.0,4.579531648604455e-05
2025-07-07,动漫-国产动漫 (非官媒),动漫-国产动漫,0,338,4,84.5,0.0009105186454284152
2025-07-07,情感 (官媒),情感,1,81,3,27.0,0.0002182012138452711
2025-07-07,情感 (非官媒),情感,0,1444,21,68.76190476190476,0.003889908059167549
2025-07-07,搞笑 (非官媒),搞笑,0,6634,83,79.92771084337349,0.017870948798142328
2025-07-07,政务 (非官媒),政务,0,58,2,29.0,0.00015624284448179906
2025-07-07,教育 (官媒),教育,1,46,2,23.0,0.00012391673872694407
2025-07-07,数码 (非官媒),数码,0,590,8,73.75,0.0015893668662803697
2025-07-07,旅游 (非官媒),旅游,0,127,5,25.4,0.0003421179525722152
2025-07-07,时事 (官媒),时事,1,23834,182,130.95604395604394,0.06420503371343446
2025-07-07,时事 (非官媒),时事,0,1620,18,90.0,0.0043640242769054215
2025-07-07,时尚 (非官媒),时尚,0,1216,15,81.06666666666666,0.0032757120498253045
2025-07-07,明星 (官媒),明星,1,4401,28,157.17857142857142,0.011855599285593063
2025-07-07,明星 (非官媒),明星,0,45997,360,127.76944444444445,0.12390865720050537
2025-07-07,明星-内地 (官媒),明星-内地,1,5977,31,192.80645161290323,0.016101094508064018
2025-07-07,明星-内地 (非官媒),明星-内地,0,13098,109,120.1651376146789,0.035283944431424207
2025-07-07,明星-日韩 (非官媒),明星-日韩,0,869,10,86.9,0.002340948825080748
2025-07-07,明星-港台 (非官媒),明星-港台,0,163,2,81.5,0.00043909626983678013
2025-07-07,校园 (非官媒),校园,0,24,1,24.0,6.465221150970995e-05
2025-07-07,汽车 (官媒),汽车,1,40,1,40.0,0.0001077536858495166
2025-07-07,汽车 (非官媒),汽车,0,2328,24,97.0,0.006271264516441865
2025-07-07,游戏 (非官媒),游戏,0,8506,140,60.75714285714286,0.0229138212958997
2025-07-07,生活记录 (非官媒),生活记录,0,166,1,166.0,0.00044717779627549383
2025-07-07,电商 (非官媒),电商,0,458,4,114.5,0.001233779702976965
2025-07-07,电影 (非官媒),电影,0,869,15,57.93333333333333,0.002340948825080748
2025-07-07,电影-华语电影 (非官媒),电影-华语电影,0,341,5,68.2,0.0009186001718671289
2025-07-07,电影-美国电影 (非官媒),电影-美国电影,0,190,2,95.0,0.0005118300077852038
2025-07-07,电视剧 (官媒),电视剧,1,69,3,23.0,0.00018587510809041613
2025-07-07,电视剧 (非官媒),电视剧,0,11930,84,142.02380952380952,0.032137536804618325
2025-07-07,电视剧-国产剧 (非官媒),电视剧-国产剧,0,7249,43,168.58139534883722,0.019527661718078643
2025-07-07,社会 (官媒),社会,1,132077,968,136.4431818181818,0.3557945891486651
2025-07-07,社会 (非官媒),社会,0,37921,278,136.4064748201439,0.10215318802748796
2025-07-07,科技 (非官媒),科技,0,1584,8,198.0,0.004267045959640857
2025-07-07,科普 (官媒),科普,1,1629,16,101.8125,0.004388268856221563
2025-07-07,综艺 (官媒),综艺,1,11322,71,159.46478873239437,0.03049968077970567
2025-07-07,综艺 (非官媒),综艺,0,7592,76,99.89473684210526,0.02045164957423825
2025-07-07,综艺-内地综艺 (官媒),综艺-内地综艺,1,821,3,273.6666666666667,0.002211644402061328
2025-07-07,综艺-内地综艺 (非官媒),综艺-内地综艺,0,3029,34,89.08823529411765,0.008159647860954643
2025-07-07,美图 (非官媒),美图,0,49,1,49.0,0.00013199826516565783
2025-07-07,美妆 (非官媒),美妆,0,178,1,178.0,0.00047950390203034885
2025-07-07,美食 (非官媒),美食,0,31,2,15.5,8.350910653337536e-05
2025-07-07,职场 (官媒),职场,1,25,1,25.0,6.734605365594786e-05
2025-07-07,职场 (非官媒),职场,0,30,1,30.0,8.081526438713745e-05
2025-07-07,艺术-戏剧 (非官媒),艺术-戏剧,0,9,1,9.0,2.424457931614123e-05
2025-07-07,萌宠 (非官媒),萌宠,0,51,3,17.0,0.00013738594945813366
2025-07-07,读书 (非官媒),读书,0,506,4,126.5,0.0013630841259963849
2025-07-07,财经 (官媒),财经,1,2583,20,129.15,0.006958194263732534
2025-07-07,财经 (非官媒),财经,0,1942,29,66.96551724137932,0.005231441447994031
2025-07-07,财经-产业公司 (非官媒),财经-产业公司,0,106,2,53.0,0.00028554726750121897
2025-07-07,财经-宏观经济 (官媒),财经-宏观经济,1,238,2,119.0,0.0006411344308046238
2025-07-07,运动健身 (非官媒),运动健身,0,22,1,22.0,5.9264527217234124e-05
2025-07-07,音乐 (官媒),音乐,1,61,1,61.0,0.0001643243709205128
2025-07-07,音乐 (非官媒),音乐,0,1721,27,63.74074074074074,0.0046361023336754514
2025-07-07,音乐-其他 (非官媒),音乐-其他,0,94,1,94.0,0.000253221161746364
2025-07-07,音乐-华语音乐 (非官媒),音乐-华语音乐,0,80,4,20.0,0.0002155073716990332
2025-07-07,音乐-日韩音乐 (非官媒),音乐-日韩音乐,0,131,1,131.0,0.00035289332115716684
2025-07-14,互联网 (非官媒),互联网,0,1917,25,76.68,0.005233458095479897
2025-07-14,体育 (官媒),体育,1,7571,83,91.21686746987952,0.020669019948293326
2025-07-14,体育 (非官媒),体育,0,15878,205,77.45365853658537,0.04334733836203955
2025-07-14,健康 (非官媒),健康,0,38,2,19.0,0.00010374095337936156
2025-07-14,健康-养生 (非官媒),健康-养生,0,150,1,150.0,0.0004095037633395851
2025-07-14,健康-医疗 (非官媒),健康-医疗,0,159,1,159.0,0.0004340739891399602
2025-07-14,公益 (官媒),公益,1,66,3,22.0,0.00018018165586941744
2025-07-14,公益 (非官媒),公益,0,210,3,70.0,0.0005733052686754191
2025-07-14,其他 (非官媒),其他,0,1412,9,156.88888888888889,0.003854795425569961
2025-07-14,军事 (官媒),军事,1,36,1,36.0,9.828090320150042e-05
2025-07-14,动漫 (非官媒),动漫,0,958,24,39.916666666666664,0.0026153640351954835
2025-07-14,动漫-国产动漫 (非官媒),动漫-国产动漫,0,541,4,135.25,0.0014769435731114369
2025-07-14,历史 (非官媒),历史,0,28,1,28.0,7.644070249005588e-05
2025-07-14,家居 (非官媒),家居,0,25,1,25.0,6.825062722326418e-05
2025-07-14,情感 (官媒),情感,1,386,9,42.888888888888886,0.001053789684327199
