week_start,category,weekly_total_minutes,topic_count,weekly_avg_minutes,time_share
2025-05-12,科技,455,9,50.55555555555556,0.0012073737365696257
2025-05-12,科普,2638,29,90.96551724137932,0.007000114103452027
2025-05-12,综艺,16417,137,119.83211678832117,0.043563636556623174
2025-05-12,综艺-内地综艺,4301,45,95.57777777777778,0.011412998771397714
2025-05-12,美妆,308,5,61.6,0.0008172991447548235
2025-05-12,美食,724,9,80.44444444444444,0.0019211837039041955
2025-05-12,职场,33,1,33.0,8.756776550944538e-05
2025-05-12,财经,11256,107,105.19626168224299,0.029868568744676277
2025-05-12,财经-产业公司,196,2,98.0,0.0005200994557530695
2025-05-12,财经-宏观经济,36,1,36.0,9.55284714648495e-05
2025-05-12,运动健身,5,1,5.0,1.3267843259006876e-05
2025-05-12,音乐,1536,31,49.54838709677419,0.004075881449166912
2025-05-12,音乐-华语音乐,1481,17,87.11764705882354,0.0039299351733178365
2025-05-12,音乐-日韩音乐,96,1,96.0,0.000254742590572932
2025-05-19,IT技术,419,3,139.66666666666666,0.0011157950239270127
2025-05-19,互联网,2657,38,69.92105263157895,0.007075578469150531
2025-05-19,体育,58100,651,89.24731182795699,0.15472002599083398
2025-05-19,健康,159,6,26.5,0.000423416250129821
2025-05-19,健康-养生,143,2,71.5,0.0003808083255884554
2025-05-19,公益,655,10,65.5,0.0017442619109121558
2025-05-19,其他,2679,25,107.16,0.007134164365394909
2025-05-19,军事,28,1,28.0,7.456386794738986e-05
2025-05-19,动漫,505,13,38.84615384615385,0.001344812618336853
2025-05-19,动漫-日本动漫,10,1,10.0,2.6629952838353522e-05
2025-05-19,历史,17,1,17.0,4.527091982520099e-05
2025-05-19,情感,3904,36,108.44444444444444,0.010396333588093215
2025-05-19,搞笑,5642,72,78.36111111111111,0.015024619391399058
2025-05-19,数码,3031,30,101.03333333333333,0.008071538705304953
2025-05-19,旅游,184,7,26.285714285714285,0.0004899911322257048
2025-05-19,时事,29993,240,124.97083333333333,0.07987121754807372
2025-05-19,时尚,672,8,84.0,0.0017895328307373569
2025-05-19,明星,46129,381,121.07349081364829,0.12284130944804096
2025-05-19,明星-内地,17615,130,135.5,0.04690866192475973
2025-05-19,明星-日韩,538,10,53.8,0.0014326914627034195
2025-05-19,明星-港台,746,4,186.5,0.001986594481741173
2025-05-19,星座,28,1,28.0,7.456386794738986e-05
2025-05-19,校园,34,2,17.0,9.054183965040198e-05
2025-05-19,汽车,2438,26,93.76923076923077,0.006492382501990589
2025-05-19,游戏,5829,124,47.00806451612903,0.015522599509476268
2025-05-19,电商,417,7,59.57142857142857,0.001110469033359342
2025-05-19,电影,729,24,30.375,0.0019413235619159719
2025-05-19,电影-华语电影,775,5,155.0,0.002063821344972398
2025-05-19,电影-美国电影,1167,7,166.71428571428572,0.0031077154962358563
2025-05-19,电视剧,12201,108,112.97222222222223,0.032491205458075136
2025-05-19,电视剧-国产剧,4560,48,95.0,0.012143258494289207
2025-05-19,电视剧-韩剧,8,1,8.0,2.130396227068282e-05
2025-05-19,社会,136046,1218,111.69622331691298,0.3622898563846643
2025-05-19,科技,166,7,23.714285714285715,0.0004420572171166685
2025-05-19,科普,3602,30,120.06666666666666,0.00959210901237494
2025-05-19,综艺,15517,161,96.37888198757764,0.04132169781927316
2025-05-19,综艺-内地综艺,4587,30,152.9,0.012215159366952761
2025-05-19,美图,181,2,90.5,0.00048200214637419877
2025-05-19,美妆,467,4,116.75,0.0012436187975511095
2025-05-19,美食,629,9,69.88888888888889,0.0016750240335324366
2025-05-19,育儿,83,1,83.0,0.00022102860855833424
2025-05-19,萌宠,26,1,26.0,6.923787737971916e-05
2025-05-19,读书,122,1,122.0,0.000324885424627913
2025-05-19,财经,8028,93,86.3225806451613,0.02137852613863021
2025-05-19,财经-产业公司,88,2,44.0,0.00023434358497751101
2025-05-19,财经-保险,136,2,68.0,0.0003621673586016079
2025-05-19,财经-宏观经济,45,1,45.0,0.00011983478777259086
2025-05-19,运动健身,291,5,58.2,0.0007749316275960875
2025-05-19,音乐,1947,29,67.13793103448276,0.005184851817627431
2025-05-19,音乐-华语音乐,1544,21,73.52380952380952,0.004111664718241784
2025-05-26,互联网,3537,46,76.8913043478261,0.009219749083108075
2025-05-26,体育,31955,350,91.3,0.08329575401490487
2025-05-26,健康,556,12,46.333333333333336,0.0014493018066746082
2025-05-26,健康-其他,127,1,127.0,0.000331045556560567
2025-05-26,公益,214,6,35.666666666666664,0.0005578247960941838
2025-05-26,其他,4130,39,105.8974358974359,0.010765497233032611
2025-05-26,军事,64,3,21.333333333333332,0.00016682610724312038
2025-05-26,动漫,1170,19,61.578947368421055,0.003049789773038294
2025-05-26,动漫-国产动漫,66,2,33.0,0.00017203942309446788
2025-05-26,动漫-日本动漫,22,1,22.0,5.734647436482263e-05
2025-05-26,历史,27,1,27.0,7.037976399319141e-05
2025-05-26,情感,3635,28,129.82142857142858,0.009475201559824103
2025-05-26,搞笑,5640,72,78.33333333333333,0.014701550700799983
2025-05-26,政务,3,1,3.0,7.819973777021267e-06
2025-05-26,教育,153,3,51.0,0.0003988186626280847
2025-05-26,数码,1357,22,61.68181818181818,0.0035372348051392866
2025-05-26,旅游,900,13,69.23076923076923,0.0023459921331063804
2025-05-26,时事,30223,213,141.89201877934272,0.07878102248763792
2025-05-26,时尚,1806,18,100.33333333333333,0.004707624213766803
2025-05-26,明星,57925,396,146.2752525252525,0.1509906603446523
2025-05-26,明星-内地,18207,152,119.78289473684211,0.047459420852742074
2025-05-26,明星-日韩,1578,14,112.71428571428571,0.004113306206713187
2025-05-26,明星-港台,27,1,27.0,7.037976399319141e-05
2025-05-26,星座,372,6,62.0,0.0009696767483506371
2025-05-26,校园,156,6,26.0,0.00040663863640510593
2025-05-26,汽车,4806,49,98.08163265306122,0.012527597990788071
2025-05-26,游戏,5143,103,49.932038834951456,0.013406041711740127
2025-05-26,电商,852,8,106.5,0.00222087255267404
2025-05-26,电影,438,12,36.5,0.0011417161714451052
2025-05-26,电影-华语电影,86,3,28.666666666666668,0.000224172581607943
2025-05-26,电影-美国电影,237,7,33.857142857142854,0.0006177779283846801
2025-05-26,电视剧,11190,96,116.5625,0.029168502188289328
2025-05-26,电视剧-国产剧,9920,69,143.768115942029,0.025858046622683657
2025-05-26,社会,150758,1236,121.97249190938511,0.3929745355587241
2025-05-26,科技,1009,7,144.14285714285714,0.0026301178470048195
2025-05-26,科普,3156,22,143.45454545454547,0.008226612413426374
2025-05-26,综艺,12846,154,83.41558441558442,0.03348512771320507
2025-05-26,综艺-内地综艺,6746,41,164.53658536585365,0.017584514366595156
2025-05-26,美妆,748,9,83.11111111111111,0.0019497801284039694
2025-05-26,美食,1304,10,130.4,0.003399081935078578
2025-05-26,育儿,137,3,45.666666666666664,0.00035711213581730454
2025-05-26,艺术,29,1,29.0,7.559307984453892e-05
2025-05-26,读书,428,4,107.0,0.0011156495921883676
2025-05-26,财经,5915,78,75.83333333333333,0.015418381630360266
2025-05-26,财经-产业公司,33,1,33.0,8.601971154723394e-05
2025-05-26,运动健身,23,1,23.0,5.995313229049639e-05
2025-05-26,音乐,2113,35,60.371428571428574,0.005507868196948647
2025-05-26,音乐-华语音乐,1189,13,91.46153846153847,0.0030993162736260957
2025-05-26,音乐-日韩音乐,642,2,321.0,0.0016734743882825514
2025-05-26,音乐-欧美音乐,35,1,35.0,9.123302739858146e-05
2025-06-02,互联网,1652,21,78.66666666666667,0.00444296226171522
2025-06-02,体育,31779,353,90.02549575070822,0.08546785575971427
2025-06-02,健康,130,3,43.333333333333336,0.0003496277808855803
2025-06-02,公益,351,5,70.2,0.0009439950083910667
2025-06-02,其他,1999,11,181.72727272727272,0.005376199492232885
2025-06-02,军事,184,1,184.0,0.0004948577821765136
2025-06-02,动漫,569,16,35.5625,0.0015302939024915013
2025-06-02,动漫-国产动漫,333,3,111.0,0.0008955850079607556
2025-06-02,历史,32,1,32.0,8.606222298721976e-05
2025-06-02,情感,1155,18,64.16666666666667,0.003106308360944963
2025-06-02,搞笑,3647,40,91.175,0.009808403976074702
2025-06-02,教育,63,2,31.5,0.0001694350015060889
2025-06-02,数码,1534,18,85.22222222222223,0.004125607814449847
2025-06-02,旅游,456,7,65.14285714285714,0.0012263866775678817
2025-06-02,时事,33943,225,150.85777777777778,0.09128781358922501
2025-06-02,时尚,1082,9,120.22222222222223,0.002909978914755368
2025-06-02,明星,57185,394,145.13959390862945,0.15379588192263005
2025-06-02,明星-内地,15685,125,125.48,0.04218393648607944
2025-06-02,明星-日韩,1944,14,138.85714285714286,0.0052282800464736
2025-06-02,校园,282,4,70.5,0.0007584233400748741
2025-06-02,汽车,1606,11,146.0,0.004319247816171092
2025-06-02,游戏,8239,123,66.98373983739837,0.02215833297474074
2025-06-02,生活记录,17,1,17.0,4.57205559619605e-05
2025-06-02,电商,272,6,45.333333333333336,0.000731528895391368
2025-06-02,电影,944,14,67.42857142857143,0.0025388355781229828
2025-06-02,电影-华语电影,22,1,22.0,5.916777830371358e-05
2025-06-02,电影-日本电影,24,1,24.0,6.454666724041482e-05
2025-06-02,电视剧,13540,119,113.78151260504201,0.03641507810146736
2025-06-02,电视剧-国产剧,5863,52,112.75,0.01576821291793967
2025-06-02,直播,27,1,27.0,7.261500064546667e-05
2025-06-02,社会,148820,1179,126.225614927905,0.40024312577993887
2025-06-02,科技,627,4,156.75,0.0016862816816558372
2025-06-02,科普,4534,28,161.92857142857142,0.0121939412195017
2025-06-02,综艺,17619,169,104.25443786982248,0.04738532208786953
2025-06-02,综艺-内地综艺,3805,40,95.125,0.0102333362020741
2025-06-02,美食,1876,7,268.0,0.005045397822625758
2025-06-02,职场,35,1,35.0,9.41305563922716e-05
2025-06-02,萌宠,19,1,19.0,5.1099444898661734e-05
2025-06-02,读书,497,5,99.4,0.001336653900770257
2025-06-02,财经,5815,45,129.22222222222223,0.01563911958345884
2025-06-02,财经-产业公司,72,2,36.0,0.00019364000172124445
2025-06-02,运动健身,127,2,63.5,0.00034155944748052845
2025-06-02,音乐,1707,24,71.125,0.004590881707474504
2025-06-02,音乐-华语音乐,1341,14,95.78571428571429,0.0036065450320581782
2025-06-02,音乐-日韩音乐,371,3,123.66666666666667,0.0009977838977580792
2025-06-09,IT技术,34,1,34.0,8.969225006199317e-05
2025-06-09,互联网,2849,28,101.75,0.007515682953724075
2025-06-09,体育,29984,390,76.88205128205128,0.07909801252525892
2025-06-09,健康,79,2,39.5,0.0002084025810263959
2025-06-09,健康-医疗,466,5,93.2,0.0012293114273202593
2025-06-09,公益,337,4,84.25,0.0008890084785556382
2025-06-09,其他,2102,19,110.63157894736842,0.005545091459714989
2025-06-09,军事,357,6,59.5,0.0009417686256509284
2025-06-09,动漫,979,17,57.588235294117645,0.0025826092003144504
2025-06-09,动漫-其他,32,1,32.0,8.441623535246416e-05
2025-06-09,动漫-国产动漫,540,4,135.0,0.0014245239715728328
2025-06-09,历史,82,3,27.333333333333332,0.00021631660309068943
2025-06-09,家居,391,5,78.2,0.0010314608757129216
2025-06-09,情感,2030,32,63.4375,0.0053551549301719455
2025-06-09,搞笑,3574,56,63.82142857142857,0.009428238285928342
2025-06-09,教育,1469,8,183.625,0.003875232804149058
2025-06-09,数码,2705,27,100.18518518518519,0.007135809894637986
2025-06-09,旅游,240,10,24.0,0.0006331217651434812
2025-06-09,时事,37151,250,148.604,0.09800461123685612
2025-06-09,时尚,800,11,72.72727272727273,0.002110405883811604
2025-06-09,明星,47591,361,131.83102493074793,0.12554540802059755
2025-06-09,明星-其他,148,1,148.0,0.00039042508850514675
2025-06-09,明星-内地,15183,138,110.02173913043478,0.040052865667389484
2025-06-09,明星-日韩,887,12,73.91666666666667,0.002339912523676116
2025-06-09,明星-港台,278,2,139.0,0.0007333660446245324
2025-06-09,星座,48,2,24.0,0.00012662435302869624
2025-06-09,校园,90,2,45.0,0.00023742066192880546
2025-06-09,汽车,1219,13,93.76923076923077,0.003215730965457932
2025-06-09,游戏,7805,148,52.736486486486484,0.020589647403936963
2025-06-09,生活记录,22,1,22.0,5.8036161804819114e-05
2025-06-09,电商,379,6,63.166666666666664,0.0009998047874557475
2025-06-09,电影,2567,35,73.34285714285714,0.006771764879680484
2025-06-09,电影-华语电影,1205,13,92.6923076923077,0.0031787988624912287
2025-06-09,电视剧,7720,82,94.14634146341463,0.02036541677878198
2025-06-09,电视剧-国产剧,5655,51,110.88235294117646,0.014917931591193275
2025-06-09,社会,162037,1349,120.11638250555967,0.4274547977439761
2025-06-09,科技,1125,12,93.75,0.002967758274110068
2025-06-09,科普,3201,28,114.32142857142857,0.00844426154260118
2025-06-09,综艺,19790,185,106.97297297297297,0.05220616555078956
2025-06-09,综艺-内地综艺,3877,38,102.02631578947368,0.010227554514421986
2025-06-09,美图,89,1,89.0,0.00023478265457404094
2025-06-09,美妆,178,2,89.0,0.0004695653091480819
2025-06-09,美食,1185,9,131.66666666666666,0.0031260387153959385
2025-06-09,育儿,51,2,25.5,0.00013453837509298975
2025-06-09,萌宠,28,2,14.0,7.386420593340615e-05
2025-06-09,读书,384,5,76.8,0.00101299482422957
2025-06-09,财经,7284,69,105.56521739130434,0.019215245572104654
2025-06-09,音乐,1416,27,52.44444444444444,0.003735418414346539
2025-06-09,音乐-华语音乐,436,7,62.285714285714285,0.0011501712066773243
2025-06-09,音乐-日韩音乐,995,5,199.0,0.0026248173179906826
2025-06-16,互联网,2536,30,84.53333333333333,0.006846264115695384
2025-06-16,体育,22950,302,75.99337748344371,0.061956530542274874
2025-06-16,健康,44,1,44.0,0.0001187837622596991
2025-06-16,公益,449,5,89.8,0.0012121343012410203
2025-06-16,其他,3474,26,133.6153846153846,0.009378517956595334
2025-06-16,军事,478,3,159.33333333333334,0.0012904235990940038
2025-06-16,动漫,719,18,39.94444444444444,0.001941034660561901
2025-06-16,动漫-国产动漫,57,1,57.0,0.0001538789647455193
2025-06-16,情感,1045,23,45.43478260869565,0.0028211143536678537
2025-06-16,搞笑,3096,59,52.47457627118644,0.0083580574535461
2025-06-16,摄影,18,1,18.0,4.8593357288058724e-05
2025-06-16,政务,434,4,108.5,0.0011716398368343047
2025-06-16,教育,357,5,71.4,0.0009637682528798314
2025-06-16,数码,1683,20,84.15,0.004543478906433491
2025-06-16,旅游,297,10,29.7,0.000801790395252969
2025-06-16,时事,37481,256,146.41015625,0.1011848680285405
2025-06-16,时尚,1172,15,78.13333333333334,0.0031639674856447125
2025-06-16,明星,41792,342,122.19883040935673,0.11282297709903057
2025-06-16,明星-其他,101,1,101.0,0.0002726627270052184
2025-06-16,明星-内地,14236,124,114.80645161290323,0.03843194635293355
2025-06-16,明星-日韩,1898,17,111.6470588235294,0.005123899562929747
2025-06-16,星座,139,1,139.0,0.00037524870350223125
2025-06-16,校园,215,3,71.66666666666667,0.000580420656496257
2025-06-16,汽车,1393,14,99.5,0.0037605859279036557
2025-06-16,游戏,8976,131,68.51908396946565,0.024231887500978617
2025-06-16,生活记录,140,1,140.0,0.00037794833446267893
2025-06-16,电商,596,7,85.14285714285714,0.0016089800524268331
2025-06-16,电影,1575,17,92.6470588235294,0.004251918762705138
2025-06-16,电影-华语电影,253,4,63.25,0.0006830066329932698
2025-06-16,电视剧,6979,76,91.82894736842105,0.018840724472964546
2025-06-16,电视剧-国产剧,5366,58,92.51724137931035,0.014486219733762394
2025-06-16,社会,172710,1280,134.9296875,0.46625326317892346
2025-06-16,科技,639,6,106.5,0.0017250641837260846
2025-06-16,科普,3044,28,108.71428571428571,0.008217676643602819
2025-06-16,综艺,16645,165,100.87878787878788,0.044935357336652076
2025-06-16,综艺-内地综艺,4702,38,123.73684210526316,0.012693664776025118
2025-06-16,美图,84,1,84.0,0.00022676900067760737
2025-06-16,美妆,125,1,125.0,0.00033745387005596335
2025-06-16,美食,552,8,69.0,0.001490196290167134
2025-06-16,育儿,37,2,18.5,9.988634553656515e-05
2025-06-16,萌宠,7,1,7.0,1.889741672313395e-05
2025-06-16,读书,23,2,11.5,6.209151209029726e-05
2025-06-16,财经,7329,80,91.6125,0.019785595309121242
2025-06-16,财经-产业公司,616,4,154.0,0.0016629726716357873
2025-06-16,运动健身,770,2,385.0,0.002078715839544734
2025-06-16,音乐,2973,42,70.78571428571429,0.008026002845411032
2025-06-16,音乐-华语音乐,216,10,21.6,0.0005831202874567047
2025-06-23,IT技术,367,5,73.4,0.0010027568983936763
2025-06-23,互联网,4560,40,114.0,0.012459322770232055
2025-06-23,体育,22045,290,76.01724137931035,0.06023372159424685
2025-06-23,健康,132,3,44.0,0.00036066460650671737
2025-06-23,公益,159,8,19.875,0.0004344369123830914
2025-06-23,其他,641,10,64.1,0.00175140918765762
2025-06-23,军事,172,3,57.333333333333336,0.00046995691150875297
2025-06-23,动漫,1547,31,49.903225806451616,0.0042268798959537255
2025-06-23,动漫-国产动漫,66,2,33.0,0.00018033230325335868
2025-06-23,家居,138,2,69.0,0.00037705845225702273
2025-06-23,情感,2027,32,63.34375,0.005538387555978152
2025-06-23,搞笑,2340,39,60.0,0.006393599842619081
2025-06-23,摄影,7,1,7.0,1.9126153375356225e-05
2025-06-23,政务,1639,3,546.3333333333334,0.0044782521974584075
2025-06-23,教育,871,18,48.388888888888886,0.0023798399414193244
2025-06-23,数码,2896,29,99.86206896551724,0.007912762882147375
2025-06-23,旅游,11,1,11.0,3.005538387555978e-05
2025-06-23,时事,31498,238,132.34453781512605,0.08606222557385292
2025-06-23,时尚,3658,36,101.61111111111111,0.009994781292436153
2025-06-23,明星,46569,371,125.52291105121294,0.12724083379099485
2025-06-23,明星-其他,861,3,287.0,0.0023525168651688157
2025-06-23,明星-内地,17168,134,128.11940298507463,0.04690825730687367
2025-06-23,明星-日韩,1495,11,135.9090909090909,0.00408479989945108
2025-06-23,明星-港台,298,3,99.33333333333333,0.000814227672265165
2025-06-23,星座,34,1,34.0,9.289845925173024e-05
2025-06-23,校园,1217,17,71.58823529411765,0.003325218379686932
2025-06-23,汽车,3247,23,141.17391304347825,0.008871802858540237
2025-06-23,法律,7,1,7.0,1.9126153375356225e-05
2025-06-23,游戏,5299,102,51.950980392156865,0.014478498105144661
2025-06-23,生活记录,125,1,125.0,0.00034153845313136116
2025-06-23,电商,461,5,92.2,0.0012595938151484598
2025-06-23,电影,965,16,60.3125,0.0026366768581741083
2025-06-23,电影-华语电影,199,2,99.5,0.000543729217385127
2025-06-23,电影-日本电影,167,2,83.5,0.0004562953733834985
2025-06-23,电视剧,11778,151,78.0,0.03218111920784937
2025-06-23,电视剧-国产剧,8586,75,114.48,0.023459593268686935
2025-06-23,社会,159124,1235,128.84534412955466,0.4347757185285977
2025-06-23,科技,1015,14,72.5,0.0027732922394266527
2025-06-23,科普,4061,24,169.20833333333334,0.011095901265331661
2025-06-23,综艺,14254,143,99.67832167832168,0.038946312887475375
2025-06-23,综艺-内地综艺,3846,28,137.35714285714286,0.01050845512594572
2025-06-23,美图,153,3,51.0,0.00041804306663278604
2025-06-23,美食,1245,14,88.92857142857143,0.003401722993188357
2025-06-23,职场,156,3,52.0,0.0004262399895079387
2025-06-23,萌宠,216,6,36.0,0.000590178447010992
2025-06-23,读书,956,7,136.57142857142858,0.00261208608954865
2025-06-23,财经,5228,77,67.8961038961039,0.014284504263766049
2025-06-23,财经-产业公司,38,1,38.0,0.00010382768975193379
2025-06-23,运动健身,3,1,3.0,8.196922875152667e-06
2025-06-23,音乐,1249,34,36.73529411764706,0.0034126522236885607
2025-06-23,音乐-华语音乐,260,8,32.5,0.0007103999825132312
2025-06-23,音乐-日韩音乐,937,4,234.25,0.002560172244672683
2025-06-30,IT技术,104,1,104.0,0.0002855934577129456
2025-06-30,互联网,2924,19,153.89473684210526,0.008029569907237048
2025-06-30,体育,24853,294,84.53401360544218,0.06824859812057536
2025-06-30,健康,746,7,106.57142857142857,0.0020485838409024753
2025-06-30,健康-医疗,22,1,22.0,6.041400067004619e-05
2025-06-30,公益,436,5,87.2,0.0011972956496427336
2025-06-30,其他,1439,15,95.93333333333334,0.00395162486200893
2025-06-30,军事,148,3,49.333333333333336,0.000406421459053038
2025-06-30,动漫,487,16,30.4375,0.001337346287559659
2025-06-30,动漫-国产动漫,145,5,29.0,0.00039818318623439534
2025-06-30,动漫-日本动漫,37,1,37.0,0.0001016053647632595
2025-06-30,历史,29,1,29.0,7.963663724687907e-05
2025-06-30,家居,185,2,92.5,0.0005080268238162975
2025-06-30,情感,2678,34,78.76470588235294,0.00735403153610835
2025-06-30,搞笑,4868,66,73.75757575757575,0.013367970693717493
2025-06-30,政务,9,1,9.0,2.4714818455927988e-05
2025-06-30,教育,163,3,54.333333333333336,0.0004476128231462513
2025-06-30,数码,314,6,52.333333333333336,0.000862272555017932
2025-06-30,旅游,324,3,108.0,0.0008897334644134076
2025-06-30,时事,24611,196,125.56632653061224,0.06758404411320486
2025-06-30,时尚,797,9,88.55555555555556,0.0021886344788194004
2025-06-30,明星,52855,372,142.08333333333334,0.14514463660978597
2025-06-30,明星-内地,15752,135,116.68148148148148,0.04325642447975307
2025-06-30,明星-日韩,2231,18,123.94444444444444,0.006126528886130593
2025-06-30,明星-港台,362,3,120.66666666666667,0.0009940849201162147
2025-06-30,星座,477,4,119.25,0.0013098853781641833
2025-06-30,校园,23,3,7.666666666666667,6.316009160959374e-05
2025-06-30,汽车,2094,23,91.04347826086956,0.005750314427412578
2025-06-30,游戏,8530,162,52.65432098765432,0.023424155714340637
2025-06-30,电商,364,5,72.8,0.0009995771019953097
2025-06-30,电影,508,13,39.07692307692308,0.0013950141972901575
2025-06-30,电影-华语电影,370,3,123.33333333333333,0.001016053647632595
2025-06-30,电影-美国电影,243,3,81.0,0.0006673000983100556
2025-06-30,电视剧,8375,92,91.03260869565217,0.022998511618710766
2025-06-30,电视剧-国产剧,3552,45,78.93333333333334,0.009754115017272911
2025-06-30,社会,169219,1197,141.36925647451963,0.46469076269929754
2025-06-30,科技,423,6,70.5,0.0011615964674286153
2025-06-30,科普,4760,25,190.4,0.013071392872246358
2025-06-30,综艺,16747,149,112.39597315436242,0.04598878496460289
2025-06-30,综艺-内地综艺,3208,25,128.32,0.008809459734068553
2025-06-30,美妆,88,1,88.0,0.00024165600268018475
2025-06-30,美食,272,7,38.857142857142854,0.0007469367355569347
2025-06-30,职场,214,2,107.0,0.0005876634610631766
2025-06-30,育儿,25,1,25.0,6.865227348868885e-05
2025-06-30,萌宠,59,6,9.833333333333334,0.0001620193654333057
2025-06-30,读书,389,2,194.5,0.0010682293754839985
2025-06-30,财经,4495,49,91.73469387755102,0.012343678773266255
2025-06-30,财经-产业公司,75,1,75.0,0.00020595682046606656
2025-06-30,音乐,2468,38,64.94736842105263,0.006777352438803364
2025-06-30,音乐-其他,48,1,48.0,0.00013181236509828258
2025-06-30,音乐-华语音乐,609,10,60.9,0.0016723693821844605
2025-07-07,互联网,1002,19,52.73684210526316,0.0026992298305303906
2025-07-07,体育,25718,342,75.19883040935673,0.06928023231694669
2025-07-07,健康,136,3,45.333333333333336,0.0003663625318883564
2025-07-07,公益,199,4,49.75,0.0005360745871013451
2025-07-07,其他,615,8,76.875,0.0016567129199363175
2025-07-07,军事,198,3,66.0,0.0005333807449551071
2025-07-07,动漫,837,28,29.892857142857142,0.0022547458764011347
2025-07-07,动漫-其他,17,1,17.0,4.579531648604455e-05
2025-07-07,动漫-国产动漫,338,4,84.5,0.0009105186454284152
2025-07-07,情感,1525,24,63.541666666666664,0.00410810927301282
2025-07-07,搞笑,6634,83,79.92771084337349,0.017870948798142328
2025-07-07,政务,58,2,29.0,0.00015624284448179906
2025-07-07,教育,46,2,23.0,0.00012391673872694407
2025-07-07,数码,590,8,73.75,0.0015893668662803697
2025-07-07,旅游,127,5,25.4,0.0003421179525722152
2025-07-07,时事,25454,200,127.27,0.06856905799033988
2025-07-07,时尚,1216,15,81.06666666666666,0.0032757120498253045
2025-07-07,明星,50398,388,129.89175257731958,0.13576425648609844
2025-07-07,明星-内地,19075,140,136.25,0.051385038939488224
2025-07-07,明星-日韩,869,10,86.9,0.002340948825080748
2025-07-07,明星-港台,163,2,81.5,0.00043909626983678013
2025-07-07,校园,24,1,24.0,6.465221150970995e-05
2025-07-07,汽车,2368,25,94.72,0.006379018202291382
2025-07-07,游戏,8506,140,60.75714285714286,0.0229138212958997
2025-07-07,生活记录,166,1,166.0,0.00044717779627549383
2025-07-07,电商,458,4,114.5,0.001233779702976965
2025-07-07,电影,869,15,57.93333333333333,0.002340948825080748
2025-07-07,电影-华语电影,341,5,68.2,0.0009186001718671289
2025-07-07,电影-美国电影,190,2,95.0,0.0005118300077852038
2025-07-07,电视剧,11999,87,137.91954022988506,0.03232341191270874
2025-07-07,电视剧-国产剧,7249,43,168.58139534883722,0.019527661718078643
2025-07-07,社会,169998,1246,136.43499197431782,0.45794777717615304
2025-07-07,科技,1584,8,198.0,0.004267045959640857
2025-07-07,科普,1629,16,101.8125,0.004388268856221563
2025-07-07,综艺,18914,147,128.66666666666666,0.05095133035394392
2025-07-07,综艺-内地综艺,3850,37,104.05405405405405,0.010371292263015973
2025-07-07,美图,49,1,49.0,0.00013199826516565783
2025-07-07,美妆,178,1,178.0,0.00047950390203034885
2025-07-07,美食,31,2,15.5,8.350910653337536e-05
2025-07-07,职场,55,2,27.5,0.0001481613180430853
2025-07-07,艺术-戏剧,9,1,9.0,2.424457931614123e-05
2025-07-07,萌宠,51,3,17.0,0.00013738594945813366
2025-07-07,读书,506,4,126.5,0.0013630841259963849
2025-07-07,财经,4525,49,92.34693877551021,0.012189635711726564
2025-07-07,财经-产业公司,106,2,53.0,0.00028554726750121897
2025-07-07,财经-宏观经济,238,2,119.0,0.0006411344308046238
2025-07-07,运动健身,22,1,22.0,5.9264527217234124e-05
2025-07-07,音乐,1782,28,63.642857142857146,0.004800426704595964
2025-07-07,音乐-其他,94,1,94.0,0.000253221161746364
2025-07-07,音乐-华语音乐,80,4,20.0,0.0002155073716990332
2025-07-07,音乐-日韩音乐,131,1,131.0,0.00035289332115716684
2025-07-14,互联网,1917,25,76.68,0.005233458095479897
2025-07-14,体育,23449,288,81.42013888888889,0.06401635831033287
2025-07-14,健康,38,2,19.0,0.00010374095337936156
2025-07-14,健康-养生,150,1,150.0,0.0004095037633395851
2025-07-14,健康-医疗,159,1,159.0,0.0004340739891399602
2025-07-14,公益,276,6,46.0,0.0007534869245448366
2025-07-14,其他,1412,9,156.88888888888889,0.003854795425569961
2025-07-14,军事,36,1,36.0,9.828090320150042e-05
2025-07-14,动漫,958,24,39.916666666666664,0.0026153640351954835
2025-07-14,动漫-国产动漫,541,4,135.25,0.0014769435731114369
2025-07-14,历史,28,1,28.0,7.644070249005588e-05
2025-07-14,家居,25,1,25.0,6.825062722326418e-05
2025-07-14,情感,2129,53,40.16981132075472,0.005812223414333178
2025-07-14,搞笑,6050,79,76.58227848101266,0.016516651788029933
2025-07-14,摄影,31,1,31.0,8.463077775684758e-05
2025-07-14,政务,427,2,213.5,0.0011657207129733523
2025-07-14,教育,633,2,316.5,0.0017281058812930491
2025-07-14,数码,432,6,72.0,0.001179370838418005
2025-07-14,旅游,130,3,43.333333333333336,0.0003549032615609737
2025-07-14,时事,27636,200,138.18,0.07544697335768516
2025-07-14,时尚,764,4,191.0,0.0020857391679429535
2025-07-14,明星,51315,354,144.95762711864407,0.14009123743847207
2025-07-14,明星-其他,9,1,9.0,2.4570225800375105e-05
2025-07-14,明星-内地,18310,127,144.17322834645668,0.04998675937831869
2025-07-14,明星-日韩,177,5,35.4,0.0004832144407407104
2025-07-14,明星-港台,141,2,70.5,0.00038493353753921
2025-07-14,星座,198,2,99.0,0.0005405449676082523
2025-07-14,汽车,1481,16,92.5625,0.00404316715670617
2025-07-14,游戏,10431,154,67.73376623376623,0.028476891702634746
